Indice,id_depto,fecha_fundacion,nombre,dominio
1484,74007,1980-01-01,Bib.Pop. D.F.Sarmiento,sin_dominio
1485,74007,1910-09-11,Bib.Pop. Sarmiento,sin_dominio
1486,74007,1910-10-30,Bib.Pop. Juan de Dios Escobar,sin_dominio
1487,74014,1963-05-01,Bib.Pop.Mun. Juan W. Gez,sin_dominio
1488,74014,1916-06-27,Bib.Pop. Los Manantiales,sin_dominio
1489,74028,1916-05-25,Bib.Pop. Dora Ochoa de Masramon,hotmail
1490,74028,1980-01-01,Bib.Pop. Pedro Rufino Díaz,sin_dominio
1491,74028,1996-04-15,Bib.Pop.Mun. Caminitos,hotmail
1492,74028,1980-01-01,Bib.Pop. Mariano Moreno,sin_dominio
1493,74028,1980-01-01,Bib.Pub.Pop.Mun. Pajaritos,sin_dominio
1494,74028,1980-01-01,Bib.Pop.Mun. Serranías de V. Larca,sin_dominio
1495,74021,1980-01-01,Bib.Pop. Lafinur el filósofo,sin_dominio
1496,74021,2001-03-18,Bib.Pop. Remedios de Escalada de San Martín,sin_dominio
1497,74021,1993-08-26,Bib.Pop. Cerros del Rosario,sin_dominio
1498,74021,1980-01-01,Bib.Pop. Biblioteca Popular,hotmail
1499,74042,1980-01-01,Bib.Pop.Mun. D.F.Sarmiento,sin_dominio
1500,74042,1980-01-01,Bib.Pop.Mun. Almafuerte,sin_dominio
1501,74035,1997-10-06,Bib.Pop. Hugo Arnaldo Fourcade,yahoo
1502,74035,1914-01-14,Bib.Pop. D.F.Sarmiento,sin_dominio
1503,74035,1980-01-01,Bib.Pop.Mun. Juan Bautista Alberdi,sin_dominio
1504,74035,1937-05-02,Bib.Pop. Dr. Juan Llerena,live
1505,74035,1934-04-18,Bib.e Inst.Cult.Pop. Bernardino Rivadavia,gmail
1506,74035,1980-01-01,Bib.Pop. Antonio Esteban Agüero,yahoo
1507,74035,1995-10-10,Bib.Pop. Madre Cabrini,sin_dominio
1508,74035,1980-01-01,Bib.Pop.Esc. Amalia Vercelli,sin_dominio
1509,74035,1995-07-03,Bib. Pop. Barrio Obras Sanitarias,yahoo
1510,74035,2007-11-15,Bib. Pop. Teniente Manuel Félix Origone,gmail
1511,74049,1980-01-01,Bib.Pop. La casita de cuentos,hotmail
1512,74049,1994-05-21,Bib.Pop.José Manuel Estrada,sin_dominio
1513,74049,1915-05-23,Bib.Pop. Lafinur,live
1514,74049,1992-09-08,Bib.Pop. Antonio Esteban Agüero,sin_dominio
1515,74049,1980-01-01,Bib.Pop. Lugones en Piedra Blanca,sin_dominio
1516,74049,1980-01-01,Bib.Pop. Puertas abiertas,live
1517,74049,2017-02-18,Bib.Pop. El Faro,gmail
1518,74056,1980-01-01,Bib.Pop. Héroes de Malvinas,sin_dominio
1519,74056,1993-10-15,Bib.Pop. Urbano Joaquín Nuñez,yahoo
1520,74056,1988-02-26,Bib.Pop. Urbano J. Nuñez,sin_dominio
1521,74056,1954-08-19,Bib.Pop.Esc. Isaac Newton,gmail
1522,74056,1993-08-07,Bib.Pop. Juan Pablo II,sin_dominio
1523,74056,1993-10-13,Bib.Pop. Elsa I. Bornemann,gmail
1524,74056,1995-11-03,Bib.Pop. Dos Venados,sin_dominio
1525,74056,1980-01-01,Bib.Pop. Jacinto Guiñazu,sin_dominio
1526,74056,1980-01-01,Bib.Pop. Jorge Luis Borges,hotmail
1527,74063,1980-01-01,Bib.Pop. Juan Pascual Pringles,hotmail
1528,74056,1980-01-01,Bib.Pop. Dr. A. Rodríguez Saa,sin_dominio
1529,78014,1994-06-20,Bib.Pop. El mirador,yahoo
1530,78014,1980-01-01,Bib.Pop.Mun. Mariano Moreno,sin_dominio
1531,78014,1980-01-01,Bib.Pop. Barrio 2 de abril,sin_dominio
1532,78014,1980-01-01,Bib.Pop. María deL Transito Cruz,sin_dominio
1533,78014,1999-05-29,Bib.Pop. Cañadon Seco,hotmail
1534,78014,1980-01-01,Bib.Pub.Mun.Pop. Aime Paine,hotmail
1535,78014,1927-03-08,Bib.Pop.Mun. Florentino Ameghino,sin_dominio
1536,78021,1959-09-13,Bib.Pop.Pub. Juan Hilarion Lenzi,sin_dominio
1537,78021,1980-01-01,Bib.Pop. Flora R. de Lofredo,sin_dominio
1538,78021,1994-04-18,Bib.Pop. Ush Güent,sin_dominio
1539,78021,1994-08-31,Bib.Pop. Eva Perón,sin_dominio
1540,78021,1980-01-01,Asoc.Amig.Bib.Pop.Mun. Sofia Vicic de Cepernic,riogallegos
1541,78021,1994-04-23,Bib.Pop. Ciudad del nombre de Jesús,sin_dominio
1542,78021,1996-07-01,Bib.Pop. A. Kunfi Quiros,yahoo
1543,78021,1980-01-01,Bib.Mun.Pop. Guent Aike,sin_dominio
1544,78028,1988-03-05,Bib.Pop. Mujer Pionera de El Chaltén,yahoo
1545,78035,1980-01-01,Bib.Pop.Esc. Amigos del saber,yahoo
1546,78049,1996-02-22,Bib.Pop.Esc. Libre pensamiento,sin_dominio
1547,78049,1996-05-14,Bib.Esc.Pop. Sur Argentino,sin_dominio
1548,82077,1980-01-01,Bib. Pop. Elba Irma Rosso de Bravo,sin_dominio
1549,82077,1980-01-01,Bib.Pop. 9 de Julio,tostado
1550,82077,2014-10-01,Bib. Pop. Villa Minetti,sin_dominio
1551,82007,1931-10-18,Bib.Pop. D.F.Sarmiento,yahoo
1552,82007,1969-12-26,Bib.Pop. Bouquet,hotmail
1553,82007,1976-01-20,Bib.Pop. José Hernández,arnet
1554,82007,1935-04-26,Bib.Pop. D.F.Sarmiento,sin_dominio
1555,82007,1934-08-12,Bib.Pop. Bernardino Rivadavia,redcrs
1556,82007,1930-06-07,Bib.Pop. José Ingenieros,hotmail
1557,82014,1932-03-15,Bib.Pop. Bartolomé Mitre,gmail
1558,82014,1953-07-09,Bib.Pop. El Ateneo,gmail
1559,82014,1908-10-24,Bib.Pop. Carlos Casado,arnet
1560,82014,1917-04-19,Bib.Pop. D.F.Sarmiento,sin_dominio
1561,82014,1957-06-19,Bib.Pop. Manuel Belgrano,sin_dominio
1562,82014,1980-06-15,Bib.Pop. Chabas,sin_dominio
1563,82014,1939-06-20,Bib.Pop. Manuel Belgrano,gmail
1564,82014,1914-01-14,Bib.Pop. D.F.Sarmiento,sin_dominio
1565,82021,1953-04-04,Bib.Pop. Domingo F. Sarmiento,hotmail
1566,82021,2001-09-24,Bib.Pop. Arco Iris,yahoo
1567,82021,1989-03-05,Bib.Pop. Presbítero A. Bonini,sin_dominio
1568,82021,1919-06-04,Bib.Pop. D.F.Sarmiento,sin_dominio
1569,82021,2013-03-20,Bib.Pop. Alfonsina Storni de Colonia Bicha,hotmail
1570,82021,1957-10-14,Bib.Pop. Ricardo Rojas,sin_dominio
1571,82021,1996-02-15,Bib.Pop. Esmeralda,sin_dominio
1572,82021,1993-01-29,Bib.Pop. Estación Clucellas,sin_dominio
1573,82021,1929-10-27,Bib.Pop. Mariano Moreno,yahoo
1574,82021,2010-06-24,Bib.Pop. Héctor Miguel Reinaudi,hotmail
1575,82021,1974-10-20,Bib.Pop. María Juana,coopmj
1576,82021,1937-01-15,Bib.Pop. José Manuel Estrada,hotmail
1577,82021,1939-04-01,Bib.Pop. Esc. Dr. Ricardo Gutierrez,yahoo
1578,82021,2010-12-01,Bib.Pop. Moseñor Antonio Brasca,hotmail
1579,82021,1980-01-01,Bib.Pop.Esc. José Hernández,sin_dominio
1580,82021,1925-12-27,Bib. Pop. Mariano Moreno,hotmail
1581,82021,1931-09-27,Bib.Pop. Mariano Moreno,sin_dominio
1582,82021,1998-02-20,Bib.Pop. Juan Bautista Alberdi,sin_dominio
1583,82021,1922-08-04,Bib.Pop. Rodolfo Prigioni,sin_dominio
1584,82028,1932-05-03,Bib.Pop. Belisario Roldán,yahoo
1585,82028,1921-05-29,Bib.Pop. Bartolomé Mitre,bombal
1586,82028,1998-08-31,Bib.Pop. Julio Migno,sin_dominio
1587,82042,1925-08-25,Bib.Pop. Guido y Spano,sin_dominio
1588,82028,1963-03-01,Bib.Pop. Cervantes,yahoo
1589,82028,2000-10-12,Bib.Pop. Rincón del Medio,sin_dominio
1590,82028,1918-03-10,Bib.Pop. Mariano Moreno,sin_dominio
1591,82028,1918-02-10,Bib.Pop. Juan Bautista Alberdi,gmail
1592,82028,1929-12-26,Bib.Pop. Esteban Echeverría,sin_dominio
1593,82028,1996-10-20,Bib. Pop. Mafalda,sin_dominio
1594,82028,1917-07-04,Bib.Pop. Estudio y labor S. Pastorino,yahoo
1595,82028,1920-10-12,Bib.Pop. Bartolomé Mitre,gmail
1596,82028,1944-08-04,Bib.Pop. Mariano Moreno,sin_dominio
1597,82028,1980-01-01,Bib.Pop. Manuel Belgrano,hotmail
1598,82028,sin fecha,Bib.Pop. María Perrisol,gmail
1599,82028,1917-01-01,Bib.Pop. Nicasio Oroño,gmail
1600,82035,1980-01-01,Bib.Pop. Manuel Lainez,sin_dominio
1601,82035,2000-07-31,Asoc.Bib.Pop. Domingo G. Silva,yahoo
1602,82042,1925-05-25,Bib. Pop.  D. F. Sarmiento,hotmail
1603,82042,1928-07-01,Bib.Pop. D.F.Sarmiento,sin_dominio
1604,82042,1937-06-13,Bib.Pop. Alberto Chovet,hotmail
1605,82042,1932-08-25,Bib.Pop. D.F.Sarmiento,sin_dominio
1606,82028,1919-05-25,Bib.Pop. Nosotros,sin_dominio
1607,82014,1963-07-05,Bib. Pop. D. F. Sarmiento,gmail
1608,82042,1975-12-01,Bib.Pop. Mariano Moreno,gmail
1609,82042,1976-06-20,Bib.Pop. Leopoldo Lugones,bombal
1610,82042,1945-09-02,Bib.Pop. Bernardino Rivadavia,sin_dominio
1611,82042,1950-04-03,Bib. Pop. Mariano Moreno,hotmail
1612,82042,1917-08-26,Bib.Pop. Bernardino Rivadavia,hotmail
1613,82042,1913-05-01,Bib.Pop. Mun. José Ingenieros,gmail
1614,82042,1938-04-15,Bib. Pop. Brig.Gral. E .López,sin_dominio
1615,82042,1934-05-20,"Bib.Pop.Juan B.Alberdi, C.Rec.y Cult.Unión",gmail
1616,82042,1930-02-04,Bib.Pop. D.F.Sarmiento,coopsancti
1617,82042,1937-06-11,Bib.Pop. Bernardino Rivadavia,hotmail
1618,82028,1943-03-31,Bib.Pop. Bernardino Rivadavia,sin_dominio
1619,82042,1992-06-06,Bib.Pop. Casa de la Cultura,sin_dominio
1620,82042,1930-01-01,Bib.Pop. Florentino Ameghino,powervt
1621,82042,1915-07-09,Bib.Pop. Juan Bautista Alberdi,sin_dominio
1622,82042,1931-10-15,Bib.Pop. D.F.Sarmiento,yahoo
1623,82042,1924-07-09,Bib.Pop. Manuel Lainez,sin_dominio
1624,82042,1960-03-20,Bib.Pop. Constancio C.Vigil,bepe
1625,82049,1954-11-15,Bib.Pop. Mariano Moreno,hotmail
1626,82049,1996-01-16,Bib.Esc.Pop. Laura Roldan,sin_dominio
1627,82049,1980-01-01,Bib.Pop. Julio Migno de Guadalupe Norte,hotmail
1628,82049,1980-01-01,Bib. Pop. Ernesto Sábato,hotmail
1629,82049,2013-09-17,Bib.Pop. Fortín Arenales,outlook
1630,82049,1980-01-01,15 de junio Biblioteca Popular,yahoo
1631,82049,1966-09-07,Bib.Pop. José Manuel Estrada,sin_dominio
1632,82049,1922-03-16,Bib.Pop. Del Centro Soc.Cosmopolita,malabrigo
1633,82049,1921-03-13,Bib.Pop.Mun. Gral. Obligado,sin_dominio
1634,82049,2000-10-30,Bib.Pop. Padre Leonardo Castellani,sin_dominio
1635,82049,1996-03-26,Bib.Pop. Fray Ermete Constanzi,sin_dominio
1636,82049,1980-01-01,Bib.Pop. Mariano Moreno,hotmail
1637,82049,1980-01-01,Bib.Pop. Mercedes de Longhi,hotmail
1638,82049,1997-09-11,Bib.Pop. Padre Jorge Capello,sin_dominio
1639,82056,1936-04-04,Bib.Pop. Pablo A. Pizzurno,hotmail
1640,82056,1970-06-08,Bib.Pop. Alfonsina Storni,yahoo
1641,82056,1920-04-22,Bib.Pop. Bernardino Rivadavia,gmail
1642,82056,1924-07-19,Bib.Pop.Inf. Pablo A. Pizzurno,sin_dominio
1643,82056,1943-09-13,Bib.Pop. D.F.Sarmiento,hotmail
1644,82119,1924-08-03,Bib.Pop. Pablo A. Pizzurno,yahoo
1645,82056,1943-04-11,Bib.Pop. Pablo A. Pizzurno,hotmail
1646,82056,1976-07-27,Bib. Pop. Caja de Créditos Correa,hotmail
1647,82056,1980-01-01,Bib.Pop. José Pedroni,sin_dominio
1648,82056,1939-05-14,Bib.Pop. Mariano Moreno,sin_dominio
1649,82056,2002-06-15,Bib. Pop. Manuel Belgrano,yahoo
1650,82056,1920-04-18,Bib.Pop. D.F.Sarmiento,gmail
1651,82056,1973-09-11,Bib.Esc. Pop. Constancio C. Vigil,outlook
1652,82063,1996-02-03,Bib.Pop. Amanecer,sin_dominio
1653,82063,1929-01-01,Bib.Pop. Gob. Mariano Cabal,sin_dominio
1654,82063,1925-05-25,Bib.Pop. Juan Bautista Alberdi,hotmail
1655,82063,1945-11-23,Bib. Pop. Villa Talleres,sin_dominio
1656,82063,1918-07-20,Bib.Pop. Domingo Guzmán Silva,hotmail
1657,82063,1907-06-03,Bib.Pop. Bartolomé Mitre,yahoo
1658,82063,1912-12-04,Bib.Pop. Mariano Moreno,yahoo
1659,82063,1915-05-24,Bib.Pop.Ped. D.F.Sarmiento,santafe-conicet
1660,82063,1939-10-30,Bib.Pop. D.F.Sarmiento,hotmail
1661,82063,1947-11-23,Bib.Pop. Hogar del maestro,gmail
1662,82063,1943-12-08,Bib. Pop. Centro Español,gmail
1663,82063,1942-12-29,Bib.Pop. Mateo Booz,gmail
1664,82063,1929-06-25,Bib.Pop. Pablo A. Pizzurno de Santa Fe,hotmail
1665,82063,1980-01-01,Bib.Pop. Emilio Zola,sin_dominio
1666,82063,1976-06-15,Bib. Pop. Bica,gmail
1667,82063,2006-09-23,Bib.Pop. Elena Verón,sin_dominio
1668,82063,2010-02-12,Bib.Pop. Osvaldo Bayer,yahoo
1669,82063,2009-03-02,Bib.Pop. Santafesina,hotmail
1670,82063,2010-06-24,Bib.Pop. Juglares sin Fronteras,gmail
1671,82063,2013-06-15,Bib. Pop. Amilcar Renna,gmail
1672,82063,2022-06-21,De Las orillas,sin_dominio
1673,82063,1980-01-01,Bib.Pop. José Hernández,sin_dominio
1674,82070,1969-03-15,Bib.Pop. Dr. Ricardo D. G. Alcacer,educ
1675,82070,1926-04-10,Bib. Pop. Mariano Moreno,hotmail
1676,82070,1922-05-25,Bib.Pop. Beck Herzog,arnet
1677,82070,1943-11-13,Bib.Pop. Juan Bautista Alberdi,hotmail
1678,82070,2018-06-11,"Bib. Pop. ""José Hernández""",gmail
1679,82070,1980-01-01,Bib. Pop. Walter Gunziger,hotmail
1680,82070,2010-04-23,Bib.Pop. Nuevo Torino,gmail
1681,82070,1998-03-12,Bib.Pop. de Pilar,pilar-sfe
1682,82070,2003-07-28,Bib.Pop.María Emilia Divo,hotmail
1683,82070,2018-11-08,"Bib. Pop. ""Ángela Peralta Pino""",hotmail
1684,82070,2006-09-01,Bib.Pop. Eduardo de Sa Pereira,yahoo
1685,82070,1911-08-06,Bib.Pop. Centro Rivadavia,sin_dominio
1686,82070,2008-02-18,Bib. Pop. y Pub. George Baud,sin_dominio
1687,82070,sin fecha,Bib.Pop. Gottfried Keller,hotmail
1688,82070,2000-10-30,Bib. Pop. Mariano Moreno,hotmail
1689,82070,1935-07-19,Bib.Pop. Domingo Faustino Sarmiento,gmail
1690,82070,1942-02-19,Bib.Pop. D.F.Sarmiento,sin_dominio
1691,82084,1932-02-28,Bib. Pop. Nº 1800 José Malet,gmail
1692,82084,1917-10-12,Bib.Pop. Carlos Guido Spano,msn
1693,82084,1980-01-01,Bib.Pop.Inf. 25 de Mayo,gmail
1694,82084,1918-07-09,Bib.Pop. Bernardino Rivadavia,sin_dominio
1695,82084,1919-06-08,Bib.Pop. Mariano Moreno,sin_dominio
1696,82084,2000-07-20,Bib.Pop. El buen saber,yahoo
1697,82084,1980-01-01,Bib. Mun. y Pop. Ferdinando Ricci,sin_dominio
1698,82084,2007-12-06,Bib.Pop.Julio Migno de Ibarlucea,hotmail
1699,82084,sin fecha,Bib.Pop. Escuela de la A.de Muj.de Ros.,sin_dominio
1700,82084,sin fecha,Bib.Pop.Ped.Inf. Eudoro Díaz,sin_dominio
1701,82084,1911-01-06,Bib.Pop. Estímulo al estudio,yahoo
1702,82084,1922-12-24,Bib.Pop. Amor al estudio,hotmail
1703,82084,1922-04-05,Bib.Pop. Libertad,sin_dominio
1704,82084,1925-01-01,Bib.Pop.Pub. Aristóbulo del Valle,yahoo
1705,82084,1927-08-04,Bib.Pop. Proa,sin_dominio
1706,82084,1926-01-26,Bib.Pop. Amor a la verdad,sin_dominio
1707,82084,1936-12-27,Bib.Pop.Inf. Mitre,sin_dominio
1708,82084,1935-05-25,Bib.Pop. Juan Bautista Alberdi,hotmail
1709,82084,1936-08-18,Bib.Pop. Homero,hotmail
1710,82084,1928-12-09,Bib.Pop. Dr. A. Franzini Herrera,yahoo
1711,82084,1942-11-07,Bib.Pop. Solidaridad social,sin_dominio
1712,82084,1910-09-07,Bib. Pop. Mun. Arg. Dr. Juan Alvarez,rosario
1713,82084,1944-07-08,Bib.Pop. Constancio C. Vigil,gmail
1714,82084,1904-11-01,Bib.Pop. Alvaro Flores Estrada - Ctro Asturiano,sin_dominio
1715,82084,1979-09-02,Bib.Pop. Mariano Moreno,hotmail
1716,82084,1990-05-15,Bib.Pop. Alfonsina Storni,gmail
1717,82084,1976-11-06,Bib. Pop. La Florida,yahoo
1718,82084,1998-02-02,Bib.Pop. Centro cultural Rosario,sin_dominio
1719,82084,1980-01-01,Bib.Pop. Roberto Fontanarrosa,hotmail
1720,82084,2000-08-20,"Centro Educación, Comunicación y Bib. Pop.Cachilo",gmail
1721,82084,1993-11-12,Bib. Pop. Primera Ambiental y Ecológica de Rosario,sin_dominio
1722,82084,2000-11-14,Bib.Pop. Casa de Luxemburgo,gmail
1723,82084,2001-03-21,Bib.Pop. Dr. Lisandro de la Torre,sin_dominio
1724,82084,2002-11-30,Bib. Pop. Gastón Gori,hotmail
1725,82084,2002-10-18,Bib. Pop. Pocho Lepratti,sin_dominio
1726,82084,1980-01-01,Asoc.Civ.Bib.Pop. Raíces y Alas,hotmail
1727,82084,2006-08-30,Bib. Pop. para el Desarrollo Social,sin_dominio
1728,82084,2000-03-26,Bib. Pop. José Pedroni,yahoo
1729,82084,1995-10-15,Bib. Pop. Amor a la patria,hotmail
1730,82091,1998-09-01,Bib.Pop. José Hernández,sin_dominio
1731,82091,2000-08-15,Asoc.Civ.Bib.Pop. Miguel Angel Sosa,cooparrufo
1732,82091,1910-12-10,Bib.Pop.D.F.Sarmiento,hotmail
1733,82091,2012-10-16,Bib. Pop. Teresa de Calcuta,sin_dominio
1734,82091,2022-08-23,Biblioteca Popular Gaston Bianchi,gmail
1735,82091,1935-06-08,Bib.Pop. Juan Bautista Alberdi,yahoo
1736,82091,1913-03-10,Bib.Pop. Barón Hirsch,sin_dominio
1737,82091,1910-12-03,Bib.Pop. San Martín,hotmail
1738,82091,1954-06-20,Club Union Cultural y Deportivo y Bib. Pop.,sin_dominio
1739,82091,1933-12-19,Bib.Pop. D.F. Sarmiento,gmail
1740,82091,2000-03-27,Bib.Pop.  Alas,vtcc
1741,82098,1980-01-01,Bib.Pop. Compartir,hotmail
1742,82098,1981-06-06,Bib.Pop. Despertar,romang
1743,82098,1983-11-07,Bib.Pop. Julio Migno,yahoo
1744,82105,1922-02-20,Bib.Pop. de Barrancas,sin_dominio
1745,82105,1912-10-01,Bib.Pop. Coronel José Rodríguez,sin_dominio
1746,82105,2014-06-17,Bib. Pop. Los Libros y el Río,outlook
1747,82105,2011-05-10,Bib.Pop. del Bicentenario,hotmail
1748,82105,1905-02-21,Bib.Pop. Dr. Andrés Egaña,cablenet
1749,82105,1919-10-19,Bib.Pop. Dr. Pedro S. Alcacer,hotmail
1750,82105,1918-08-25,Bib.Pop. Rivadavia,sin_dominio
1751,82112,1922-07-15,Bib.Pop. Estanislao Zeballos,hotmail
1752,82112,2002-12-18,Bib. Pop. Luis Landriscina,gcrespo
1753,82112,1922-07-15,Bib.Pop. Florentino Ameghino,sin_dominio
1754,82112,1919-11-25,Bib.Pop. Mariano Moreno,sanjustosf
1755,82112,2000-10-03,Bib.Esc.Pop. San Martín Norte (Escuela de la Familia Agrícola N,hotmail
1756,82112,2006-07-11,Bib. Pop. Miguel A. Fabellotti,gmail
1757,82021,1980-01-01,Bib.Pub.Com.y Pop. Bartolomé Mitre,sin_dominio
1758,82119,1977-10-10,Bib.Pub.Mun.Pop. Dr. Lisandro de la Torre,hotmail
1759,82119,1917-09-30,Bib.Pop. Sarmiento,arnet
1760,82119,1939-05-30,Bib.Pop. Almafuerte,gmail
1761,82119,1920-11-14,Bib.Pop. Bernardino Rivadavia,sin_dominio
1762,82119,1980-01-01,Bib.Pop.Pub. Los paraisos,sin_dominio
1763,82119,1918-04-28,Bib.Esc.Pop. D.F.Sarmiento,sin_dominio
1764,82126,1924-08-05,Bib.Pop. Juan Bautista Alberdi,velosat
1765,82126,1917-12-17,Bib.Pop. José Mármol,live
1766,82126,1924-05-25,Bib.Pop. Bartolomé Mitre,yahoo
1767,82126,2005-06-22,Bib.Pop. Domingo Piccolo,eltrebol
1768,82126,1979-09-18,Bib.Pop. de Landeta,gmail
1769,82126,1975-09-04,Bib.Pop. Carlos Jewell,sin_dominio
1770,82126,2008-04-16,Bib. Pop. Alejandría,outlook
1771,82126,1932-07-15,Bib.Pop. Bartolomé Mitre,sin_dominio
1772,82126,1937-04-29,Bib.Pop. San Martín,gmail
1773,82126,1929-05-01,Bib.Pop. Rivadavia,sin_dominio
1774,82126,1934-08-19,Bib.Pop. Juan Bautista Alberdi,sme
1775,82126,1919-06-02,Bib.Pop. Gral. José de San Martín,sme
1776,82021,1980-01-01,Bib.Pop. Jose Hernández,yahoo
1777,82070,2002-09-14,Bib. Pop. Felicia,outlook
1778,82105,2000-07-27,Bib. Pop. Alfonsina Storni,sin_dominio
1779,82063,1980-01-01,Bib.Pop. Martín Fierro,sin_dominio
1780,82014,2004-09-24,Asoc.Civ.Bib.Pop. Mariano Moreno de Villada,yahoo
1781,82133,1980-01-01,Bib.Pop. Angel José Medina,hotmail
1782,82133,1980-01-01,Bib.Pop.Dependiente E.E.T.P.I. Nº 8211,sin_dominio
1783,82133,2008-04-25,Bib. Pop. Sofia Barat,sin_dominio
1784,82133,1980-01-01,Bib.Pop. José Pedroni,trcnet
1785,82133,1995-05-23,Bib.Pop. Tanino,csdnet
1786,82133,1994-12-02,Bib.Pop. de Margarita,cosemar
1787,82133,2007-11-16,"Bib. Pop. Tartagal, mi pueblo",sin_dominio
1788,82133,1907-05-01,Bib.Pop. Dr. Allende Lezama,sin_dominio
1789,86049,2008-04-21,Bib. Pop. Profesor Víctor HUgo Olivares,sin_dominio
1790,86014,1997-09-16,Bib.Pop. de Campo Gallo,sin_dominio
1791,86021,1980-01-01,Bib.Pop. Padre Alberto Ciupke,sin_dominio
1792,86028,1916-06-09,Bib.Pop. Bartolomé Mitre,sin_dominio
1793,86028,1980-01-01,Bib.Pop. Alfonso Nassif,hotmail
1794,86028,2012-06-13,Bib. Pop. Hna. María Pía Bettini,sin_dominio
1795,86035,1929-05-25,Bib.Pop. Mariano Moreno,sin_dominio
1796,86035,1910-05-25,Bib.Pop. Bernardino Rivadavia,sin_dominio
1797,86035,1927-06-24,Bib.Pop. Juan Bautista Alberdi,sin_dominio
1798,86035,1945-08-03,Bib.Pop. Absalon Rojas,sin_dominio
1799,86035,1946-08-04,Bib.Pop. Narciso Laprida,sin_dominio
1800,86035,1940-06-15,Bib.Pop. Conrado Juarez,hotmail
1801,86035,1966-05-26,Bib.Pop. Carlos Pellegrini,live
1802,86035,1987-08-17,Bib.Pop. Domingo A. Bravo,hotmail
1803,86035,1992-07-19,Bib.Pop. Luis O. Orieta,sin_dominio
1804,86035,1994-05-31,Bib.Pop. San Martín,hotmail
1805,86035,1980-01-01,Bib.Pop. Río dulce,hotmail
1806,86035,1980-01-01,Bib.Pop. Fortunato Júarez Barrios Miski Mayu y Parque Indus,hotmail
1807,86035,2001-06-16,Bib.Pop. Ada Nilda Alderete,sin_dominio
1808,86042,1943-07-04,Bib.Pop. Manuel Belgrano,hotmail
1809,86049,1942-11-15,Bib.Pop. Florentino Ameghino,sin_dominio
1810,86049,sin fecha,Bib.Pop. D.F.Sarmiento,hotmail
1811,86049,1980-01-01,Bib.Pop. Gob. Eduardo Miguel,sin_dominio
1812,86049,1925-05-30,Bib.Pop. Juan Bautista Alberdi,sin_dominio
1813,86049,1926-11-15,Bib.Pop. Agustín Alvarez,hotmail
1814,86049,1930-04-20,Bib.Pop. Pedro Firmo Unzaga,yahoo
1815,86049,1927-07-14,Bib.Pop. Dr. Manuel Gorostiaga,sin_dominio
1816,86049,1938-11-16,"Asoc, Cult. y Vecinal y Bib.Pop Ricardo Rojas",gmail
1817,86049,1942-06-08,Bib.Pop. Francisca Jacques,sin_dominio
1818,86049,1940-08-24,Bib.Pop. Miguel Martín de Güemes,sin_dominio
1819,86049,1933-06-22,Bib.Pop. Esteban Echeverría,hotmail
1820,86049,1980-01-01,Bib.Pop. Francisco de Aguirre,sin_dominio
1821,86049,1988-10-09,Bib.Pop. Jorge W. Abalos,sin_dominio
1822,86049,1980-01-01,Bib.Pop. Segundo M. Arce,sin_dominio
1823,86049,1980-01-01,Bib.Pop. Juan F. Bianchi,sin_dominio
1824,86049,1980-01-01,Bib. Pop. Club de maestros,hotmail
1825,86049,1980-01-01,Bib.Pop. M. E. R. Vargas de Basualdo,sin_dominio
1826,86049,1996-07-19,Bib. Esc. Pop. Siglo XXI,hotmail
1827,86049,1980-01-01,Bib.Pop. Dr. Orestes di Lullo,sin_dominio
1828,86049,1936-08-16,Bib.Pop. José Mármol,hotmail
1829,86049,2000-08-16,Bib.Pop. Dr. Raúl Dargoltz,sin_dominio
1830,86049,2001-06-22,Bib.Pop. Andrés Chazarreta,sin_dominio
1831,86049,1980-01-01,Bib.Pop. Dr. Bernardo Canal Feijoo,hotmail
1832,86049,1980-01-01,Bib.Pop. Mariano Moreno,sin_dominio
1833,86049,2003-11-21,Bib.Pop. Shunko,gmail
1834,86063,1908-10-11,Bib.Pop. D.F.Sarmiento,sin_dominio
1835,86063,1980-01-01,Bib.Pop. Juan Carlos Infante del Castaño,sin_dominio
1836,86126,1980-01-01,Bib.Pop. Julio Bustamante,sin_dominio
1837,86056,2001-04-01,Bib.Pop. Alberto J. Montenegro,sin_dominio
1838,86077,1919-10-12,Bib.Pop. Almafuerte,hotmail
1839,86077,1922-07-01,Bib.Pop. de Añatuya,hotmail
1840,86077,2001-11-29,Bib. Pop. Alfonsina Storni,sin_dominio
1841,86091,2009-06-11,Bib. Pop. Mariano Moreno,gmail
1842,86098,1980-01-01,Bib.Pop. Jorge Luis Borges,sin_dominio
1843,86105,1999-08-31,Bib.Pop. Eduardo Miguel,hotmail
1844,86126,1980-01-01,Bib.Pop. José María Lami Hernández,sin_dominio
1845,86056,2003-12-12,Bib. Pop. San Roque,sin_dominio
1846,86140,1992-10-27,Bib.Pop. Sumampa,sin_dominio
1847,86147,1980-01-01,Bib.Pop. D.F.Sarmiento,sin_dominio
1848,86147,1962-12-01,Bib.Pop. Manuel Belgrano,sin_dominio
1849,86147,1964-11-27,Bib.Pop. Ricardo Rojas,sin_dominio
1850,86147,1917-10-06,Bib.Pop. Mariano Moreno,hotmail
1851,86154,1997-08-11,Bib.Pop. Juan Bautista Marozzi,sin_dominio
1852,86161,2012-10-12,Bib. Pop. El Algarrobal,gmail
